,down,time,TimeSecs,PlayTimeDiff,SideofField
80702,1.0,14:52,1792.0,8.0,NYG
143391,1.0,14:56,3596.0,4.0,SF
251293,,15:00,1800.0,0.0,CAR
34617,2.0,14:26,1766.0,28.0,DEN
296952,1.0,11:42,3402.0,6.0,HOU
217253,,02:49,169.0,4.0,SF
377386,1.0,05:55,355.0,37.0,NE
274615,3.0,02:27,1947.0,22.0,BUF
65607,2.0,12:08,728.0,45.0,NE
22796,3.0,03:56,2936.0,3.0,WAS
18626,2.0,04:53,2093.0,41.0,STL
256993,1.0,06:13,3073.0,28.0,WAS
96087,1.0,12:18,1638.0,38.0,MIA
82235,1.0,12:15,3435.0,7.0,CIN
362819,1.0,01:35,95.0,9.0,NYJ
264250,,02:11,131.0,6.0,DEN
208876,1.0,01:19,2779.0,46.0,DET
17903,3.0,09:51,3291.0,4.0,DEN
220400,2.0,02:36,1056.0,36.0,TEN
378884,1.0,05:02,2102.0,44.0,TB
360239,2.0,00:39,1839.0,3.0,CLE
42194,2.0,08:26,506.0,5.0,NO
222053,1.0,00:37,2737.0,45.0,CHI
106713,2.0,07:41,1361.0,36.0,KC
354775,2.0,02:00,120.0,0.0,BAL
359839,2.0,00:48,2748.0,42.0,HOU
155908,1.0,08:10,1390.0,13.0,JAC
357922,,01:48,1908.0,12.0,CHI
15916,2.0,10:01,1501.0,37.0,IND
242483,2.0,06:52,3112.0,27.0,MIN
378958,3.0,14:15,855.0,7.0,TB
131760,1.0,13:53,3533.0,26.0,BUF
28806,4.0,11:17,2477.0,5.0,CLE
326400,,15:00,3600.0,0.0,ATL
223231,1.0,09:46,3286.0,35.0,MIA
41777,2.0,10:58,1558.0,41.0,CHI
89861,4.0,06:10,370.0,20.0,PHI
7667,1.0,07:01,3121.0,30.0,MID
279377,1.0,00:03,3.0,0.0,PIT
294882,1.0,02:16,1036.0,46.0,GB
56936,4.0,14:36,2676.0,24.0,NO
90180,3.0,03:50,1130.0,32.0,CHI
132474,4.0,11:44,3404.0,5.0,DET
152313,1.0,07:37,2257.0,9.0,NE
79490,2.0,00:37,1837.0,4.0,STL
363666,2.0,12:23,743.0,43.0,CLE
309909,,00:00,0.0,3.0,OAK
77443,,01:56,1916.0,9.0,STL
162917,,09:38,578.0,44.0,CHI
151815,1.0,00:29,1829.0,4.0,BAL
382849,2.0,14:34,3574.0,1.0,HOU
207694,2.0,12:29,2549.0,40.0,SD
22359,1.0,09:04,1444.0,5.0,DEN
44302,,01:10,2770.0,5.0,SEA
293557,1.0,14:55,1795.0,5.0,OAK
404614,1.0,06:04,2164.0,45.0,HOU
244968,1.0,02:09,1929.0,16.0,SEA
340532,1.0,04:26,266.0,47.0,OAK
268029,1.0,12:28,2548.0,33.0,WAS
283403,1.0,13:16,796.0,36.0,STL
329737,4.0,01:32,1892.0,5.0,DAL
381271,3.0,08:25,3205.0,22.0,MIA
176641,1.0,10:44,2444.0,15.0,CHI
374324,4.0,01:43,-797.0,0.0,SF
143140,4.0,12:16,736.0,4.0,BAL
144367,4.0,00:46,946.0,26.0,TEN
320656,2.0,04:45,285.0,7.0,NE
90486,4.0,00:23,1823.0,4.0,JAC
363809,1.0,14:30,870.0,30.0,CHI
232232,2.0,02:23,2843.0,6.0,DET
100819,3.0,05:42,3042.0,41.0,HOU
253534,1.0,03:50,2030.0,0.0,IND
398017,1.0,08:58,3238.0,22.0,WAS
157317,1.0,13:42,1722.0,39.0,TB
259520,2.0,03:03,1983.0,4.0,PIT
335411,1.0,11:01,2461.0,22.0,PIT
133722,2.0,00:39,2739.0,35.0,CLE
282766,2.0,01:29,1889.0,0.0,JAC
236075,,10:07,607.0,4.0,MIN
151000,1.0,03:06,186.0,26.0,MIN
327133,3.0,04:34,274.0,46.0,DEN
242122,3.0,04:20,2960.0,35.0,JAC
314158,4.0,13:04,784.0,14.0,NE
18944,3.0,10:21,3321.0,43.0,NYG
138027,,11:58,1618.0,7.0,CLE
88309,2.0,15:00,2700.0,21.0,IND
281324,4.0,10:50,2450.0,41.0,STL
232276,3.0,00:34,1834.0,37.0,DET
265448,3.0,06:25,385.0,6.0,SF
346679,1.0,11:35,695.0,41.0,CIN
235229,3.0,14:32,3572.0,3.0,PHI
44695,1.0,06:51,1311.0,45.0,MIN
190447,1.0,07:54,474.0,9.0,OAK
72283,1.0,04:15,2055.0,41.0,IND
136118,1.0,13:08,1688.0,4.0,HOU
195368,1.0,12:16,1636.0,0.0,JAC
204058,2.0,04:38,1178.0,5.0,TEN
401610,,09:04,2344.0,4.0,NE
397889,1.0,05:02,2102.0,0.0,CAR
282848,,03:03,183.0,5.0,JAC
327263,2.0,05:58,1258.0,16.0,MID
84625,3.0,12:32,752.0,46.0,BUF
86566,,01:13,73.0,47.0,MIN
163008,3.0,06:04,2164.0,6.0,HOU
378860,3.0,14:27,2667.0,33.0,BUF
135083,1.0,12:25,745.0,38.0,PHI
344416,2.0,12:20,740.0,17.0,TB
279033,,09:44,3284.0,0.0,KC
398417,,09:36,1476.0,5.0,ARI
401535,2.0,02:58,178.0,5.0,TEN
216275,2.0,07:03,3123.0,20.0,NYG
224444,,04:46,2086.0,0.0,ARI
164180,4.0,05:37,1237.0,4.0,CIN
192493,2.0,13:24,3504.0,4.0,KC
284996,1.0,01:43,1003.0,43.0,ARI
108050,2.0,04:33,2073.0,4.0,CAR
135857,1.0,08:17,3197.0,24.0,BUF
82808,3.0,05:16,2116.0,43.0,WAS
380463,2.0,02:53,1973.0,4.0,DEN
374789,1.0,10:39,1539.0,17.0,NYG
73527,1.0,13:08,1688.0,15.0,CLE
45910,1.0,02:05,1025.0,62.0,MIA
235597,3.0,03:13,193.0,0.0,ATL
84355,1.0,07:07,2227.0,6.0,TEN
397280,1.0,02:00,120.0,0.0,OAK
330349,1.0,11:17,3377.0,39.0,TB
330627,4.0,03:35,1115.0,32.0,DEN
249124,1.0,08:36,2316.0,22.0,CLE
381637,1.0,08:16,3196.0,4.0,ATL
52174,2.0,06:03,363.0,45.0,DEN
119711,2.0,13:04,784.0,46.0,MID
307375,3.0,00:25,925.0,6.0,TB
85551,2.0,13:17,3497.0,38.0,OAK
160427,2.0,15:00,2700.0,0.0,MIA
251740,,06:03,3063.0,3.0,HOU
321121,1.0,02:05,1925.0,39.0,CLE
264453,4.0,13:27,2607.0,0.0,SEA
156991,1.0,04:32,1172.0,9.0,BUF
385063,,00:45,1845.0,0.0,ARI
354747,,11:06,666.0,8.0,PHI
364544,3.0,10:06,3306.0,25.0,NYG
232220,3.0,07:59,3179.0,4.0,GB
272148,,09:48,588.0,6.0,NO
196105,1.0,02:47,1067.0,11.0,WAS
265361,1.0,02:21,1941.0,43.0,SD
42534,,04:05,245.0,0.0,SF
220262,4.0,05:24,324.0,34.0,HOU
217458,3.0,03:02,2882.0,36.0,MIN
270045,2.0,15:00,900.0,0.0,DET
198887,1.0,07:55,2275.0,40.0,NYG
333724,2.0,02:46,166.0,33.0,KC
129534,1.0,00:25,1825.0,0.0,TB
185777,3.0,05:44,344.0,0.0,PHI
94943,3.0,02:58,178.0,0.0,STL
293470,,12:10,3430.0,0.0,OAK
287288,2.0,03:19,199.0,23.0,SF
111462,1.0,00:47,947.0,39.0,NYG
216007,3.0,00:03,1803.0,5.0,STL
167155,1.0,13:51,1731.0,9.0,GB
315797,2.0,00:50,50.0,20.0,OAK
307439,,09:42,3282.0,5.0,DEN
153993,1.0,12:43,1663.0,8.0,JAC
332656,,02:07,127.0,6.0,ATL
270023,,07:34,1354.0,0.0,DET
116451,3.0,12:06,3426.0,35.0,MID
241161,1.0,02:05,1025.0,36.0,NYG
217293,1.0,02:24,2844.0,13.0,NYG
308393,1.0,01:37,1897.0,10.0,NYJ
289266,1.0,06:55,415.0,6.0,DAL
118873,2.0,08:53,3233.0,6.0,TEN
306265,1.0,11:32,2492.0,38.0,TEN
32805,1.0,06:07,3067.0,9.0,SEA
370272,2.0,04:23,2063.0,7.0,LAC
223856,4.0,10:03,603.0,5.0,TB
52067,2.0,12:15,2535.0,36.0,DEN
236430,1.0,08:39,519.0,25.0,TEN
301656,1.0,00:25,1825.0,0.0,MIA
186763,3.0,13:10,1690.0,37.0,TB
97980,2.0,08:16,3196.0,6.0,TEN
206165,1.0,02:00,120.0,26.0,IND
79890,2.0,06:43,403.0,5.0,NE
334134,2.0,04:31,2971.0,41.0,CLE
211527,3.0,13:45,3525.0,35.0,PIT
7573,2.0,13:44,1724.0,28.0,PIT
317215,,02:36,156.0,5.0,MIN
80231,1.0,05:11,311.0,21.0,ARI
231180,2.0,14:49,2689.0,5.0,DAL
79832,1.0,13:21,1701.0,30.0,CHI
187932,4.0,13:44,3524.0,4.0,SEA
328553,2.0,03:26,1106.0,41.0,PHI
117741,1.0,13:22,1702.0,36.0,MIA
141484,3.0,02:42,1062.0,45.0,STL
378379,4.0,12:50,1670.0,6.0,NYG
307320,,02:00,1920.0,22.0,TB
225344,2.0,13:25,1705.0,38.0,MID
159837,1.0,00:36,36.0,7.0,DAL
218883,1.0,11:51,3411.0,33.0,ARI
58804,2.0,00:31,1831.0,17.0,NYG
385827,2.0,09:49,589.0,3.0,DET
205028,2.0,12:31,2551.0,38.0,DET
71316,3.0,07:54,474.0,42.0,NYJ
129795,2.0,14:26,3566.0,34.0,MIA
146264,1.0,04:13,2953.0,46.0,CLE
21774,4.0,07:53,3173.0,42.0,SD
53427,3.0,02:00,120.0,0.0,PIT
181959,1.0,00:03,3.0,23.0,SF
219875,4.0,02:27,1047.0,41.0,NO
184200,2.0,04:05,2945.0,33.0,BUF
229148,3.0,13:00,1680.0,30.0,CLE
126303,1.0,14:23,863.0,37.0,DAL
32566,2.0,11:52,712.0,36.0,HOU
158255,3.0,08:46,3226.0,34.0,MIA
5685,1.0,05:15,1215.0,42.0,CLE
33536,3.0,12:07,2527.0,43.0,CLE
251223,2.0,04:42,2982.0,41.0,CAR
290874,2.0,04:51,1191.0,34.0,CHI
328999,4.0,13:54,2634.0,5.0,BAL
184892,1.0,13:37,3517.0,14.0,JAC
162705,,15:00,1800.0,0.0,PIT
173883,2.0,07:03,423.0,5.0,PIT
364575,3.0,13:28,2608.0,43.0,NYG
196713,,06:02,3062.0,5.0,WAS
303330,2.0,07:21,1341.0,30.0,MIN
313982,1.0,12:14,734.0,7.0,BUF
172620,1.0,04:26,2066.0,41.0,STL
217994,1.0,13:47,3527.0,46.0,IND
320647,2.0,07:24,444.0,37.0,NE
177194,2.0,10:16,1516.0,31.0,ATL
74716,1.0,05:27,2127.0,47.0,BAL
358209,3.0,13:36,3516.0,40.0,IND
272402,2.0,11:05,2465.0,38.0,TB
312338,2.0,07:11,2231.0,30.0,IND
391144,2.0,09:34,574.0,24.0,DAL
215226,2.0,12:05,725.0,35.0,ATL
205818,3.0,11:25,685.0,42.0,DAL
379398,3.0,02:20,2840.0,38.0,ARI
230371,1.0,08:50,1430.0,39.0,DEN
144209,2.0,12:50,770.0,35.0,KC
263948,,12:09,2529.0,4.0,NYJ
219663,3.0,05:22,2122.0,35.0,MIA
196642,,14:06,846.0,6.0,TB
224377,3.0,13:48,3528.0,40.0,ARI
129751,1.0,11:15,675.0,40.0,WAS
36462,2.0,15:00,2700.0,0.0,NO
281543,,00:00,1800.0,12.0,DEN
78840,3.0,00:22,1822.0,0.0,CLE
329952,3.0,14:27,867.0,33.0,LA
188657,3.0,11:09,3369.0,15.0,BAL
220485,1.0,01:39,2799.0,13.0,IND
34987,2.0,02:42,1062.0,37.0,MID
3740,3.0,04:19,1159.0,46.0,NYJ
403485,4.0,08:11,3191.0,4.0,WAS
69723,1.0,02:42,1062.0,17.0,PIT
82157,3.0,11:19,1579.0,42.0,BUF
50041,1.0,09:02,1442.0,45.0,MID
378798,1.0,02:00,120.0,0.0,OAK
165477,1.0,11:26,3386.0,32.0,GB
385387,1.0,03:58,2938.0,32.0,KC
307651,3.0,15:00,2700.0,0.0,DAL
146100,1.0,02:00,1920.0,0.0,GB
252841,2.0,02:35,1955.0,0.0,KC
68453,2.0,10:04,-296.0,0.0,NYJ
43547,,05:16,1216.0,15.0,KC
207003,,10:36,1536.0,1.0,ARI
265574,1.0,01:53,1913.0,7.0,MIA
240755,2.0,12:18,1638.0,40.0,DAL
119188,2.0,02:37,157.0,22.0,CAR
15296,3.0,06:32,-508.0,5.0,NYJ
129775,2.0,02:11,131.0,17.0,MIN
55487,4.0,09:37,3277.0,36.0,DEN
299937,,02:00,120.0,35.0,DAL
143474,1.0,13:19,1699.0,6.0,NYJ
289088,1.0,05:58,358.0,2.0,SD
250053,,00:54,1854.0,7.0,TEN
134351,3.0,06:01,1261.0,39.0,NYG
385331,3.0,03:00,180.0,44.0,WAS
390018,1.0,07:13,2233.0,41.0,BUF
40349,2.0,00:23,1823.0,3.0,CIN
83889,4.0,00:02,1802.0,0.0,CAR
295187,,02:00,1920.0,42.0,TEN
73240,1.0,09:44,584.0,9.0,CIN
271223,1.0,14:56,1796.0,4.0,CLE
336099,2.0,02:12,132.0,21.0,JAX
274018,,00:00,2700.0,15.0,NO
52499,4.0,09:05,1445.0,9.0,SEA
281939,3.0,08:42,522.0,26.0,SEA
106795,1.0,08:29,3209.0,5.0,MIN
397509,1.0,14:16,2656.0,6.0,GB
250935,3.0,08:23,1403.0,5.0,SEA
300489,3.0,11:16,3376.0,37.0,ATL
359922,,04:44,1184.0,0.0,TEN
349491,1.0,11:18,1578.0,29.0,GB
284124,,02:25,145.0,5.0,DEN
241741,1.0,03:52,232.0,0.0,ATL
168431,2.0,06:19,1279.0,5.0,DAL
207453,4.0,12:31,-149.0,4.0,CHI
199124,4.0,02:08,1028.0,44.0,CAR
241235,1.0,05:47,3047.0,24.0,STL
371236,,07:49,3169.0,13.0,JAX
115966,,13:15,2595.0,42.0,CIN
368401,1.0,02:08,128.0,9.0,IND
319602,3.0,08:51,2331.0,8.0,BUF
280289,,08:17,1397.0,8.0,WAS
360735,4.0,14:57,2697.0,3.0,CHI
36621,2.0,10:25,3325.0,38.0,STL
382336,3.0,05:04,3004.0,4.0,NE
234897,2.0,07:14,3134.0,35.0,OAK
51472,2.0,08:14,494.0,33.0,SF
167943,4.0,06:23,383.0,7.0,BAL
350773,3.0,11:34,694.0,14.0,SD
49155,3.0,05:06,2106.0,38.0,DEN
341147,2.0,01:30,1890.0,30.0,MID
119939,,06:48,-492.0,40.0,SD
328866,2.0,01:28,1888.0,6.0,MIA
358226,4.0,08:12,3192.0,4.0,OAK
180646,2.0,02:00,1920.0,33.0,TB
133340,1.0,13:17,3497.0,6.0,SD
168322,,00:01,1.0,5.0,CLE
339532,3.0,11:18,1578.0,37.0,BAL
166810,2.0,06:41,1301.0,36.0,IND
91241,1.0,04:08,248.0,31.0,SEA
360939,2.0,02:00,1920.0,0.0,MID
47992,2.0,08:29,1409.0,6.0,ATL
196671,3.0,04:50,290.0,0.0,ATL
164807,4.0,01:33,1893.0,6.0,MIN
194134,1.0,06:39,1299.0,36.0,BUF
326415,,07:20,3140.0,23.0,CAR
68924,2.0,00:39,1839.0,0.0,KC
299720,2.0,05:52,1252.0,41.0,PHI
250658,,00:48,48.0,0.0,OAK
205198,4.0,12:43,2563.0,5.0,CAR
397893,3.0,02:52,1972.0,40.0,CAR
241316,1.0,06:34,1294.0,8.0,STL
175606,2.0,05:43,2143.0,32.0,PHI
154186,2.0,07:30,1350.0,34.0,PHI
340075,1.0,14:55,1795.0,5.0,GB
68838,3.0,14:26,3566.0,26.0,DEN
402865,1.0,00:13,1813.0,20.0,NE
82902,4.0,04:59,299.0,39.0,DAL
294340,2.0,11:49,709.0,46.0,PHI
243826,1.0,04:10,250.0,8.0,DEN
50496,2.0,05:42,3042.0,11.0,TB
22767,3.0,00:46,46.0,45.0,ATL
47775,,07:43,2263.0,8.0,CAR
49752,2.0,00:23,23.0,26.0,HOU
61810,,02:59,1979.0,0.0,STL
313150,4.0,10:52,3352.0,10.0,ARI
310270,1.0,08:19,3199.0,31.0,MIA
245211,1.0,07:05,425.0,43.0,MIA
277099,,07:20,3140.0,7.0,BAL
297270,1.0,03:30,210.0,0.0,TEN
280595,,14:39,2679.0,6.0,HOU
370885,3.0,00:44,44.0,4.0,CHI
25259,,02:00,120.0,16.0,MIA
22861,2.0,14:06,1746.0,18.0,WAS
4948,2.0,00:35,2735.0,41.0,DEN
359253,1.0,01:09,69.0,5.0,PIT
251210,1.0,08:16,3196.0,40.0,CAR
63992,1.0,13:23,1703.0,8.0,GB
119811,1.0,07:51,2271.0,0.0,DEN
12201,3.0,11:16,2476.0,0.0,ATL
31601,1.0,08:28,2308.0,38.0,KC
178342,2.0,10:40,2440.0,38.0,NO
142026,2.0,07:50,1370.0,7.0,SD
68910,1.0,02:25,1945.0,40.0,DEN
92752,3.0,02:21,1941.0,36.0,CHI
240876,3.0,01:11,2771.0,36.0,WAS
90294,2.0,10:19,2419.0,41.0,KC
177864,1.0,01:02,1862.0,22.0,DET
178823,,02:00,120.0,40.0,MIN
68070,3.0,08:08,488.0,39.0,JAC
309063,1.0,03:47,2927.0,33.0,KC
98290,3.0,05:01,301.0,0.0,KC
180090,1.0,02:26,2846.0,9.0,NE
316797,2.0,14:22,1762.0,38.0,CAR
354679,1.0,04:20,2060.0,34.0,BAL
342224,,00:43,1843.0,0.0,GB
384999,3.0,06:15,3075.0,4.0,ARI
27555,1.0,02:42,2862.0,0.0,CHI
201966,4.0,03:11,191.0,4.0,NYJ
113170,1.0,03:27,2007.0,32.0,PHI
138850,3.0,12:38,3458.0,43.0,MIN
248202,1.0,05:33,1233.0,46.0,SF
300303,2.0,02:08,128.0,42.0,HOU
261309,1.0,00:41,1841.0,7.0,ARI
253206,1.0,15:00,1800.0,0.0,DET
165969,,15:00,3600.0,0.0,CHI
278465,3.0,15:00,900.0,0.0,SF
306857,2.0,15:00,900.0,0.0,KC
155103,2.0,01:59,119.0,6.0,NYG
174707,1.0,06:19,2179.0,13.0,BUF
89137,1.0,07:10,430.0,9.0,ARI
52585,,00:00,0.0,6.0,SEA
162996,1.0,11:02,2462.0,23.0,DET
161038,3.0,06:31,1291.0,40.0,CAR
268829,2.0,12:47,767.0,27.0,BUF
265969,1.0,05:52,2152.0,31.0,CHI
275125,4.0,10:36,2436.0,50.0,ATL
331736,3.0,14:06,1746.0,43.0,JAX
73044,1.0,12:36,756.0,47.0,NO
162703,1.0,00:12,1812.0,9.0,BAL
158739,4.0,02:43,1063.0,4.0,BAL
13804,2.0,00:06,1806.0,0.0,MIN
208280,1.0,07:50,470.0,0.0,SF
329103,4.0,07:46,466.0,10.0,WAS
125475,3.0,13:46,3526.0,41.0,OAK
204629,2.0,08:53,3233.0,47.0,ATL
249074,1.0,09:37,3277.0,32.0,CIN
170332,2.0,00:08,1808.0,0.0,NYJ
85655,1.0,07:47,1367.0,6.0,IND
127110,1.0,00:46,1846.0,5.0,CIN
406949,1.0,10:57,3357.0,36.0,MIA
377509,3.0,13:49,1729.0,37.0,SF
95166,2.0,14:38,2678.0,22.0,HOU
205006,,05:57,3057.0,4.0,CHI
60111,2.0,07:17,437.0,40.0,WAS
126398,3.0,05:38,2138.0,21.0,IND
282515,4.0,03:42,-678.0,45.0,SEA
132644,,02:39,159.0,5.0,GB
212618,3.0,04:43,2983.0,41.0,ARI
179929,1.0,00:33,1833.0,0.0,DEN
116789,3.0,03:41,221.0,5.0,SF
386261,1.0,02:02,2822.0,43.0,DET
284810,1.0,06:39,1299.0,38.0,WAS
234778,,00:04,1804.0,28.0,TB
366783,3.0,05:46,346.0,40.0,NYJ
150047,1.0,01:34,1894.0,13.0,NYG
167012,,00:00,900.0,9.0,KC
136424,1.0,06:33,2193.0,38.0,SF
384210,,09:39,1479.0,0.0,NO
381092,2.0,07:59,3179.0,40.0,WAS
366617,2.0,03:22,202.0,44.0,BUF
197788,1.0,11:12,3372.0,0.0,CIN
90442,3.0,00:58,2758.0,36.0,TEN
86891,2.0,06:51,411.0,41.0,PIT
154668,2.0,01:29,1889.0,5.0,CAR
165840,3.0,10:51,2451.0,5.0,ATL
142276,,03:49,2929.0,4.0,OAK
397864,3.0,13:14,2594.0,48.0,MIN
134862,3.0,08:26,1406.0,37.0,ATL
318092,3.0,12:06,726.0,0.0,BUF
337073,2.0,05:30,330.0,42.0,NO
366428,1.0,11:37,697.0,5.0,ARI
37400,2.0,08:16,1396.0,7.0,MIA
22923,4.0,02:20,140.0,7.0,DEN
112827,2.0,07:47,1367.0,37.0,WAS
13754,2.0,02:45,2865.0,43.0,BAL
139715,4.0,07:51,3171.0,41.0,SF
159595,1.0,10:49,1549.0,7.0,SEA
294808,2.0,09:34,2374.0,38.0,GB
159482,1.0,01:42,102.0,4.0,NO
83613,2.0,03:42,222.0,40.0,GB
159086,2.0,00:49,949.0,5.0,NYG
371110,1.0,07:55,2275.0,35.0,TEN
150343,1.0,13:38,3518.0,13.0,GB
276476,3.0,11:09,669.0,0.0,NYG
260202,,13:32,2612.0,12.0,NYJ
285740,,13:33,813.0,3.0,DEN
36742,1.0,09:23,563.0,36.0,HOU
389583,2.0,12:49,3469.0,36.0,MID
226120,1.0,07:24,1344.0,14.0,NYJ
125206,1.0,05:15,2115.0,31.0,SF
314554,4.0,07:29,3149.0,8.0,PHI
289853,2.0,04:56,2996.0,36.0,DET
255848,1.0,11:25,1585.0,37.0,MIA
259046,3.0,06:24,1284.0,7.0,KC
362238,2.0,02:30,150.0,16.0,NO
386297,1.0,03:06,1986.0,6.0,CLE
177714,1.0,10:34,1534.0,29.0,PIT
40507,1.0,05:09,2109.0,27.0,OAK
260421,3.0,00:08,1808.0,0.0,MIA
106480,,08:09,2289.0,12.0,ARI
123101,2.0,00:30,1830.0,23.0,SD
397435,4.0,11:20,680.0,6.0,SF
392490,3.0,06:58,1318.0,42.0,CAR
402556,1.0,09:17,557.0,22.0,CIN
20053,1.0,14:54,1794.0,6.0,NO
387968,4.0,13:01,781.0,6.0,NYG
282772,1.0,00:36,1836.0,0.0,TB
359775,2.0,08:41,521.0,36.0,CIN
80221,1.0,09:34,574.0,14.0,ARI
221344,,02:19,1939.0,6.0,DET
41180,3.0,04:11,2951.0,41.0,DEN
232136,1.0,01:54,1014.0,36.0,BAL
72767,,15:00,2700.0,0.0,DET
157140,2.0,14:56,1796.0,4.0,SEA
261676,,00:06,1806.0,4.0,OAK
239302,2.0,01:04,964.0,41.0,CIN
110480,2.0,13:28,2608.0,50.0,WAS
150962,4.0,02:41,1061.0,5.0,MIN
29676,3.0,14:15,2655.0,40.0,SF
257207,1.0,06:36,2196.0,24.0,TEN
317690,1.0,07:52,1372.0,0.0,OAK
346005,1.0,06:32,392.0,19.0,WAS
204307,1.0,12:03,3423.0,33.0,OAK
122788,3.0,01:36,2796.0,0.0,DET
7555,2.0,01:29,1889.0,5.0,CIN
205539,2.0,12:00,2520.0,3.0,DEN
5910,4.0,03:00,180.0,0.0,NYJ
249571,,03:35,215.0,6.0,MIA
205281,4.0,10:10,610.0,38.0,SF
16021,1.0,14:07,2647.0,20.0,MIN
71024,1.0,04:32,2972.0,45.0,CLE
130114,3.0,03:33,1113.0,36.0,BAL
388213,2.0,01:02,2762.0,44.0,MIA
27551,2.0,02:56,2876.0,40.0,CHI
297730,1.0,10:00,1500.0,13.0,BAL
176809,4.0,00:15,2715.0,6.0,BAL
3346,2.0,14:48,1788.0,6.0,TEN
342251,,08:53,1433.0,9.0,TEN
389673,1.0,04:53,1193.0,46.0,KC
247751,1.0,15:00,3600.0,0.0,SD
340857,,02:05,1025.0,0.0,BAL
212637,3.0,12:45,2565.0,33.0,PHI
330485,2.0,08:02,482.0,37.0,TB
256362,1.0,00:40,1840.0,19.0,BAL
211172,2.0,08:28,508.0,28.0,WAS
294847,,15:00,1800.0,0.0,GB
214107,,08:29,1409.0,4.0,HOU
57602,4.0,01:36,96.0,5.0,PHI
258758,2.0,02:25,145.0,5.0,ARI
70056,1.0,09:23,1463.0,8.0,CHI
86975,1.0,06:35,2195.0,10.0,MIN
23971,4.0,04:45,285.0,4.0,DET
294368,1.0,02:38,158.0,9.0,DAL
3153,,03:56,2036.0,4.0,WAS
260809,4.0,10:21,1521.0,6.0,TB
332435,4.0,06:18,1278.0,4.0,OAK
397118,1.0,12:23,3443.0,34.0,OAK
46742,,13:41,2621.0,40.0,SEA
368258,1.0,14:35,2675.0,25.0,CLE
45589,1.0,14:49,889.0,6.0,OAK
95017,3.0,04:09,2049.0,45.0,JAC
162409,3.0,04:23,263.0,0.0,SD
265196,2.0,14:30,1770.0,22.0,WAS
48832,,00:19,1819.0,8.0,KC
28487,1.0,00:05,1805.0,13.0,BUF
131965,2.0,04:46,2986.0,4.0,STL
167999,,14:09,2649.0,10.0,SD
349896,3.0,10:56,656.0,15.0,MIA
97687,2.0,04:54,2094.0,34.0,WAS
38049,1.0,07:48,3168.0,38.0,PIT
340307,1.0,14:25,865.0,35.0,SD
15393,2.0,14:13,1753.0,42.0,CHI
172989,,01:14,1874.0,9.0,ATL
203713,2.0,03:54,1134.0,32.0,WAS
405419,3.0,02:11,131.0,0.0,MIN
120878,1.0,13:13,2593.0,0.0,DEN
374078,3.0,10:45,645.0,42.0,CAR
130259,,15:00,1800.0,0.0,TEN
78662,2.0,02:23,1943.0,0.0,CAR
373337,1.0,10:50,1550.0,28.0,IND
315964,1.0,06:19,379.0,13.0,SD
406794,1.0,01:10,2770.0,43.0,TB
178173,3.0,12:56,2576.0,42.0,NYG
53580,4.0,08:27,507.0,6.0,TEN
317880,1.0,05:20,1220.0,42.0,SD
22851,1.0,00:23,1823.0,28.0,WAS
294357,1.0,06:08,368.0,33.0,DAL
18727,,02:38,158.0,7.0,DET
215737,,02:20,140.0,7.0,DET
222846,1.0,08:19,499.0,4.0,BAL
228366,3.0,03:05,2885.0,39.0,JAC
146488,,00:35,1835.0,9.0,WAS
113435,1.0,02:32,152.0,0.0,CAR
188444,4.0,05:33,333.0,0.0,DEN
313850,2.0,11:42,3402.0,40.0,NYJ
700,1.0,01:26,86.0,2.0,TB
376915,2.0,09:25,2365.0,0.0,NO
201067,,14:16,856.0,7.0,MIN
113121,1.0,04:03,2943.0,8.0,PHI
86107,3.0,01:04,2764.0,44.0,SEA
52796,1.0,01:57,2817.0,9.0,GB
331260,,06:42,3102.0,0.0,BAL
116160,1.0,09:27,2367.0,10.0,JAC
126923,2.0,03:15,1995.0,5.0,BUF
398792,2.0,05:02,1202.0,28.0,SEA
293464,3.0,13:04,3484.0,40.0,OAK
295946,2.0,05:14,1214.0,46.0,PIT
125071,4.0,13:10,790.0,29.0,DEN
197210,4.0,13:02,782.0,4.0,NYJ
149288,2.0,09:51,2391.0,30.0,MIA
201840,,02:45,2865.0,0.0,NO
109691,4.0,08:14,1394.0,5.0,KC
218897,,04:30,2970.0,4.0,TEN
105021,2.0,03:21,201.0,45.0,CHI
353147,2.0,00:48,1848.0,36.0,TB
86232,2.0,12:59,3479.0,36.0,ATL
406452,2.0,14:22,2662.0,38.0,KC
176083,,04:28,2968.0,0.0,GB
211981,2.0,12:15,1635.0,31.0,JAC
377373,1.0,11:16,676.0,37.0,NE
70102,4.0,04:06,246.0,43.0,MIA
375193,,06:36,396.0,49.0,ARI
65970,4.0,02:24,144.0,7.0,CHI
247197,,05:20,320.0,5.0,DAL
289966,,10:11,611.0,5.0,DET
195337,3.0,05:19,2119.0,5.0,DEN
32792,4.0,10:09,3309.0,0.0,SEA
203804,4.0,05:00,3000.0,6.0,GB
139053,3.0,05:59,3059.0,37.0,WAS
399508,3.0,10:41,1541.0,48.0,CHI
190833,1.0,00:09,9.0,25.0,DAL
48220,,04:13,253.0,2.0,PHI
62251,1.0,06:15,375.0,32.0,NE
348707,1.0,13:43,3523.0,36.0,ATL
59851,2.0,08:51,2331.0,43.0,DAL
306854,4.0,00:55,955.0,37.0,SD
